season,week,game_id,play_id,defteam,player_name,player_id,event_type,down,ydstogo,yds_gained,first_down,epa
2025,2,2025_02_BUF_NYJ,3585.0,NYJ,J.Sherwood,00-0036500,tackle_for_loss,2.0,6.0,,0.0,-1.1102556914556772
2025,2,2025_02_CHI_DET,2758.0,CHI,T.Edmunds,00-0034673,tackle_for_loss,2.0,9.0,,0.0,-1.7337607385125011
2025,2,2025_02_CHI_DET,3008.0,CHI,N.Sewell,00-0038390,tackle_for_loss,2.0,7.0,,0.0,-0.9568468916695565
2025,2,2025_02_CLE_BAL,113.0,BAL,R.Smith,00-0034874,tackle_for_loss,1.0,10.0,,0.0,-0.9131987364962697
2025,2,2025_02_CLE_BAL,731.0,BAL,R.Smith,00-0034874,tackle_for_loss,1.0,10.0,,0.0,-1.009959366871044
2025,2,2025_02_CLE_BAL,1340.0,BAL,R.Smith,00-0034874,tackle_for_loss,1.0,10.0,,0.0,-0.8747889581136405
2025,2,2025_02_CLE_BAL,3219.0,CLE,D.Bush,00-0035525,tackle_for_loss,1.0,10.0,,0.0,-1.523273168830201
2025,2,2025_02_DEN_IND,2880.0,DEN,J.Strnad,00-0036428,tackle_for_loss,2.0,11.0,,0.0,-1.4548436016775668
2025,2,2025_02_JAX_CIN,381.0,JAX,F.Oluokun,00-0034413,tackle_for_loss,3.0,9.0,,0.0,-2.2094448329880834
2025,2,2025_02_JAX_CIN,3472.0,JAX,F.Oluokun,00-0034413,tackle_for_loss,1.0,10.0,,0.0,-0.9921272960491478
2025,2,2025_02_LAC_LV,1471.0,LV,D.White,00-0035707,tackle_for_loss,1.0,10.0,,0.0,-1.0728555438108742
2025,2,2025_02_LAC_LV,1688.0,LAC,D.Henley,00-0038553,tackle_for_loss,3.0,1.0,,0.0,-2.498682454810478
2025,2,2025_02_LAC_LV,3605.0,LAC,D.Henley,00-0038553,tackle_for_loss,4.0,3.0,,0.0,-3.447055382654071
2025,2,2025_02_NE_MIA,2253.0,MIA,J.Brooks,00-0036409,tackle_for_loss,3.0,7.0,,0.0,-2.140694956993684
2025,2,2025_02_NE_MIA,3212.0,MIA,W.Gay,00-0036362,tackle_for_loss,2.0,7.0,,0.0,-1.5319135033059865
2025,2,2025_02_NYG_DAL,4111.0,DAL,K.Murray,00-0036441,tackle_for_loss,2.0,1.0,,0.0,-0.9751277542090975
2025,2,2025_02_NYG_DAL,5357.0,DAL,K.Murray,00-0036441,tackle_for_loss,1.0,10.0,,0.0,-0.7753539928235114
2025,2,2025_02_SEA_PIT,800.0,PIT,P.Queen,00-0036323,tackle_for_loss,1.0,10.0,,0.0,-0.7294426648877561
2025,2,2025_02_SEA_PIT,1265.0,PIT,P.Wilson,00-0039741,tackle_for_loss,1.0,10.0,,0.0,-1.3288350231014192
2025,2,2025_02_SF_NO,760.0,NO,P.Werner,00-0036927,tackle_for_loss,1.0,10.0,,0.0,-1.2556090992875397
2025,2,2025_02_SF_NO,2293.0,SF,F.Warner,00-0034815,tackle_for_loss,1.0,10.0,,0.0,-0.16298462968552485
2025,2,2025_02_TB_HOU,137.0,TB,S.Dennis,00-0039049,tackle_for_loss,1.0,10.0,,0.0,-0.9338185242377222
2025,2,2025_02_TB_HOU,2166.0,HOU,H.To'oTo'o,00-0038599,tackle_for_loss,2.0,3.0,,0.0,-0.9905763005372137
2025,3,2025_03_ARI_SF,1369.0,ARI,Ma.Wilson,00-0035144,tackle_for_loss,1.0,10.0,,0.0,-1.0037376011605375
2025,3,2025_03_ATL_CAR,781.0,CAR,T.Wallace,00-0039347,tackle_for_loss,2.0,8.0,,0.0,-1.7551017821533605
2025,3,2025_03_ATL_CAR,1828.0,ATL,K.Elliss,00-0035316,tackle_for_loss,3.0,15.0,,0.0,-0.5172105339588597
2025,3,2025_03_ATL_CAR,2087.0,ATL,K.Elliss,00-0035316,tackle_for_loss,1.0,10.0,,0.0,-0.7431404574308544
2025,3,2025_03_ATL_CAR,2691.0,ATL,K.Elliss,00-0035316,tackle_for_loss,3.0,2.0,,0.0,-2.1758897878431624
2025,3,2025_03_CIN_MIN,3843.0,MIN,A.Keys,00-0040501,tackle_for_loss,3.0,3.0,,0.0,-2.470558271743357
2025,3,2025_03_DET_BAL,598.0,BAL,R.Smith,00-0034874,tackle_for_loss,1.0,10.0,,0.0,-1.7007797886617482
2025,3,2025_03_DET_BAL,1521.0,DET,Z.Cunningham,00-0033547,tackle_for_loss,3.0,1.0,,0.0,-2.525232821062673
2025,3,2025_03_DET_BAL,1552.0,DET,J.Campbell,00-0039018,tackle_for_loss,4.0,2.0,,0.0,-3.706583588325884
2025,3,2025_03_DET_BAL,3228.0,DET,T.Nowaske,00-0038660,tackle_for_loss,2.0,9.0,,0.0,-1.0487923346809112
2025,3,2025_03_GB_CLE,1017.0,GB,I.McDuffie,00-0036658,tackle_for_loss,1.0,10.0,,0.0,-0.8113057790324092
2025,3,2025_03_GB_CLE,2856.0,CLE,C.Schwesinger,00-0040579,tackle_for_loss,3.0,1.0,,0.0,-2.9429842405952513
2025,3,2025_03_HOU_JAX,364.0,JAX,D.Lloyd,00-0037244,tackle_for_loss,2.0,6.0,,0.0,-0.7221181351924315
2025,3,2025_03_KC_NYG,764.0,KC,N.Bolton,00-0036621,tackle_for_loss,3.0,5.0,,0.0,-1.8574857297353446
2025,3,2025_03_KC_NYG,1609.0,KC,N.Bolton,00-0036621,tackle_for_loss,2.0,6.0,,0.0,-0.722923462279141
2025,3,2025_03_LV_WAS,1896.0,WAS,B.Wagner,00-0029255,tackle_for_loss,2.0,10.0,,0.0,-1.0549656872171909
2025,3,2025_03_LV_WAS,2261.0,LV,E.Roberts,00-0032442,tackle_for_loss,1.0,10.0,,0.0,-1.0807489706203341
2025,3,2025_03_LV_WAS,2676.0,WAS,B.Wagner,00-0029255,tackle_for_loss,2.0,13.0,,0.0,-1.7394200968556106
2025,3,2025_03_LV_WAS,3829.0,LV,D.White,00-0035707,tackle_for_loss,1.0,10.0,,0.0,-0.699982043064665
2025,3,2025_03_LV_WAS,3880.0,LV,D.White,00-0035707,tackle_for_loss,3.0,19.0,,0.0,-1.1280405196594074
2025,3,2025_03_MIA_BUF,1550.0,BUF,S.Thompson,00-0031550,tackle_for_loss,2.0,6.0,,0.0,-1.0434120368445292
2025,3,2025_03_MIA_BUF,2240.0,MIA,T.Dodson,00-0035352,tackle_for_loss,1.0,1.0,,1.0,-0.1414597316761501
2025,3,2025_03_MIA_BUF,2918.0,BUF,T.Bernard,00-0037254,tackle_for_loss,1.0,10.0,,0.0,-1.002774834400043
2025,3,2025_03_NO_SEA,3427.0,SEA,E.Jones,00-0036994,tackle_for_loss,1.0,10.0,,0.0,-1.0707534058019519
2025,3,2025_03_NO_SEA,3735.0,NO,D.Davis,00-0029607,tackle_for_loss,2.0,6.0,,0.0,-0.9231024631299078
2025,3,2025_03_NYJ_TB,2077.0,NYJ,Qu.Williams,00-0035680,tackle_for_loss,1.0,10.0,,0.0,-0.7068761677364819
2025,3,2025_03_NYJ_TB,4141.0,TB,L.David,00-0029562,tackle_for_loss,1.0,15.0,,0.0,-0.699092311784625
2025,3,2025_03_PIT_NE,1536.0,PIT,P.Queen,00-0036323,tackle_for_loss,1.0,10.0,,0.0,-1.1564220681320876
2025,3,2025_03_PIT_NE,2229.0,NE,R.Spillane,00-0034720,tackle_for_loss,2.0,5.0,,0.0,-1.5161493059713393
2025,3,2025_03_PIT_NE,3667.0,NE,J.Gibbens,00-0037596,tackle_for_loss,1.0,10.0,,0.0,-0.7904408367467113
2025,4,2025_04_CAR_NE,808.0,NE,J.Gibbens,00-0037596,tackle_for_loss,2.0,10.0,,0.0,-1.3457306583877653
2025,4,2025_04_CHI_LV,3308.0,CHI,N.Sewell,00-0038390,tackle_for_loss,1.0,7.0,,0.0,-0.6922013316070661
2025,4,2025_04_CHI_LV,3573.0,LV,D.White,00-0035707,tackle_for_loss,1.0,10.0,,0.0,-0.8050117984530516
2025,4,2025_04_CLE_DET,3176.0,DET,J.Campbell,00-0039018,tackle_for_loss,2.0,15.0,,0.0,-1.1921206824481487
2025,4,2025_04_GB_DAL,1804.0,GB,Q.Walker,00-0037074,tackle_for_loss,1.0,1.0,,0.0,-0.7812079754367005
2025,4,2025_04_JAX_SF,321.0,JAX,D.Lloyd,00-0037244,tackle_for_loss,2.0,7.0,,0.0,-1.0057502808631398
2025,4,2025_04_JAX_SF,3193.0,SF,D.Winters,00-0038625,tackle_for_loss,2.0,5.0,,0.0,-1.2710916372016072
2025,4,2025_04_LAC_NYG,1431.0,NYG,D.Muasau,00-0039829,tackle_for_loss,1.0,20.0,,0.0,-0.8766300418647006
2025,4,2025_04_MIN_PIT,482.0,PIT,P.Queen,00-0036323,tackle_for_loss,3.0,9.0,,0.0,-1.3366835341893322
2025,4,2025_04_MIN_PIT,931.0,PIT,P.Wilson,00-0039741,tackle_for_loss,2.0,5.0,,0.0,-1.1446245645638555
2025,4,2025_04_MIN_PIT,1851.0,PIT,P.Queen,00-0036323,tackle_for_loss,1.0,10.0,,0.0,-0.9466532439109869
2025,4,2025_04_MIN_PIT,2103.0,PIT,P.Wilson,00-0039741,tackle_for_loss,2.0,7.0,,0.0,-1.2689691744744778
2025,4,2025_04_MIN_PIT,2190.0,MIN,E.Wilson,00-0033336,tackle_for_loss,1.0,10.0,,0.0,-0.8223276492208242
2025,4,2025_04_MIN_PIT,3803.0,PIT,P.Queen,00-0036323,tackle_for_loss,1.0,1.0,,0.0,-0.6090705619135406
2025,4,2025_04_NO_BUF,1075.0,NO,D.Davis,00-0029607,tackle_for_loss,1.0,10.0,,0.0,-0.8118129181675613
2025,4,2025_04_NYJ_MIA,1492.0,MIA,T.Dodson,00-0035352,tackle_for_loss,4.0,5.0,,0.0,-3.868312709557358
2025,4,2025_04_NYJ_MIA,3359.0,MIA,T.Dodson,00-0035352,tackle_for_loss,1.0,10.0,,0.0,-1.0389009770005941
2025,4,2025_04_PHI_TB,923.0,PHI,Z.Baun,00-0036418,tackle_for_loss,3.0,10.0,,0.0,-1.5912526071999737
2025,4,2025_04_PHI_TB,2199.0,TB,S.Dennis,00-0039049,tackle_for_loss,1.0,10.0,,0.0,-1.0821279999800026
2025,4,2025_04_PHI_TB,4447.0,TB,L.David,00-0029562,tackle_for_loss,3.0,5.0,,0.0,-0.36185781663516536
2025,4,2025_04_SEA_ARI,1156.0,ARI,A.Davis-Gaither,00-0036298,tackle_for_loss,1.0,10.0,,0.0,-0.9078676607459784
2025,4,2025_04_SEA_ARI,1474.0,SEA,T.Knight,00-0039815,tackle_for_loss,2.0,10.0,,0.0,-1.101406198227778
2025,4,2025_04_SEA_ARI,4123.0,SEA,D.Thomas,00-0038922,tackle_for_loss,2.0,2.0,,0.0,-1.3782595588709228
2025,4,2025_04_TEN_HOU,3025.0,TEN,C.Gray,00-0039858,tackle_for_loss,2.0,7.0,,0.0,-1.174798953346908
2025,4,2025_04_WAS_ATL,607.0,WAS,B.Wagner,00-0029255,tackle_for_loss,1.0,10.0,,0.0,-1.60804734879639
2025,4,2025_04_WAS_ATL,1092.0,WAS,F.Luvu,00-0034302,tackle_for_loss,1.0,10.0,,0.0,-1.306589720537886
2025,4,2025_04_WAS_ATL,3371.0,ATL,K.Elliss,00-0035316,tackle_for_loss,1.0,10.0,,0.0,-0.888019600417465
2025,5,2025_05_DEN_PHI,857.0,DEN,A.Singleton,00-0031898,tackle_for_loss,2.0,7.0,,0.0,-0.9468509430298582
2025,5,2025_05_DEN_PHI,2563.0,PHI,J.Campbell,00-0040708,tackle_for_loss,1.0,10.0,,0.0,-0.9864055714569986
2025,5,2025_05_DEN_PHI,4463.0,PHI,Z.Baun,00-0036418,tackle_for_loss,3.0,8.0,,0.0,-0.542803741293028
2025,5,2025_05_DET_CIN,1434.0,DET,A.Anzalone,00-0033914,tackle_for_loss,1.0,10.0,,0.0,-0.781480789417401
2025,5,2025_05_DET_CIN,2074.0,DET,J.Campbell,00-0039018,tackle_for_loss,1.0,10.0,,0.0,-0.8303349781781435
2025,5,2025_05_DET_CIN,4094.0,DET,D.Barnes,00-0036964,tackle_for_loss,1.0,10.0,,0.0,-2.1631847786484286
2025,5,2025_05_HOU_BAL,523.0,HOU,H.To'oTo'o,00-0038599,tackle_for_loss,2.0,6.0,,0.0,-0.890367201063782
2025,5,2025_05_HOU_BAL,2812.0,BAL,T.Simpson,00-0038504,tackle_for_loss,2.0,6.0,,0.0,-1.9056117159780115
2025,5,2025_05_HOU_BAL,2940.0,BAL,T.Buchanan,00-0040069,tackle_for_loss,1.0,1.0,,0.0,-0.9383421285601798
2025,5,2025_05_KC_JAX,974.0,KC,N.Bolton,00-0036621,tackle_for_loss,1.0,7.0,,0.0,-0.7011069335276261
2025,5,2025_05_KC_JAX,3273.0,KC,D.Tranquill,00-0035262,tackle_for_loss,2.0,10.0,,0.0,-1.598743197042495
2025,5,2025_05_LV_IND,3478.0,IND,Z.Franklin,00-0034431,tackle_for_loss,1.0,5.0,,0.0,-2.2375158932991326
2025,5,2025_05_MIA_CAR,2303.0,CAR,C.Rozeboom,00-0035942,tackle_for_loss,1.0,10.0,,0.0,-1.333589500747621
2025,5,2025_05_MIN_CLE,3442.0,MIN,I.Pace,00-0038807,tackle_for_loss,3.0,4.0,,0.0,-1.5564641375094652
2025,5,2025_05_NE_BUF,905.0,BUF,T.Bernard,00-0037254,tackle_for_loss,1.0,10.0,,0.0,-0.7676329493988305
2025,5,2025_05_NE_BUF,3805.0,BUF,S.Thompson,00-0031550,tackle_for_loss,3.0,5.0,,0.0,-1.589608491398394
2025,5,2025_05_NYG_NO,1421.0,NYG,D.Muasau,00-0039829,tackle_for_loss,1.0,10.0,,0.0,-0.9231815299717709
2025,5,2025_05_SF_LA,3129.0,LA,N.Landman,00-0037587,tackle_for_loss,3.0,1.0,,0.0,-2.570433540502563
2025,5,2025_05_TB_SEA,973.0,TB,L.David,00-0029562,tackle_for_loss,1.0,10.0,,0.0,-0.8538264108356088
2025,5,2025_05_TB_SEA,1133.0,SEA,D.Thomas,00-0038922,tackle_for_loss,2.0,9.0,,0.0,-1.1774964805226773
2025,5,2025_05_TB_SEA,1375.0,SEA,T.Knight,00-0039815,tackle_for_loss,1.0,10.0,,0.0,-1.138819663436152
2025,5,2025_05_TEN_ARI,2103.0,TEN,C.Gray,00-0039858,tackle_for_loss,1.0,10.0,,0.0,-0.6233415121678263
2025,5,2025_05_WAS_LAC,1244.0,LAC,T.Dye,00-0036338,tackle_for_loss,1.0,10.0,,0.0,-0.8066845440771431
2025,5,2025_05_WAS_LAC,3020.0,LAC,T.Dye,00-0036338,tackle_for_loss,1.0,10.0,,0.0,-0.8140293459873646
2025,5,2025_05_WAS_LAC,3442.0,WAS,J.Magee,00-0039368,tackle_for_loss,2.0,1.0,,0.0,-1.6592417483916506
2025,5,2025_05_WAS_LAC,3956.0,LAC,T.Dye,00-0036338,tackle_for_loss,3.0,5.0,,0.0,-1.5784951242385432
2025,6,2025_06_ARI_IND,2032.0,ARI,Ma.Wilson,00-0035144,tackle_for_loss,1.0,10.0,,0.0,-0.8734052631771192
2025,6,2025_06_BUF_ATL,3271.0,BUF,S.Thompson,00-0031550,tackle_for_loss,1.0,10.0,,0.0,-1.017612810304854
2025,6,2025_06_CHI_WAS,2004.0,WAS,F.Luvu,00-0034302,tackle_for_loss,3.0,5.0,,0.0,-0.9190043620183133
2025,6,2025_06_CHI_WAS,3802.0,WAS,B.Wagner,00-0029255,tackle_for_loss,1.0,14.0,,0.0,-0.7876911747734994
2025,6,2025_06_CIN_GB,1481.0,GB,E.Cooper,00-0039850,tackle_for_loss,2.0,10.0,,0.0,-0.9728114851750433
2025,6,2025_06_CLE_PIT,531.0,CLE,D.Bush,00-0035525,tackle_for_loss,1.0,10.0,,0.0,-0.8653276828117669
2025,6,2025_06_CLE_PIT,2143.0,PIT,P.Wilson,00-0039741,tackle_for_loss,1.0,10.0,,0.0,-0.23409784701652825
2025,6,2025_06_CLE_PIT,3228.0,CLE,D.Bush,00-0035525,tackle_for_loss,2.0,1.0,,0.0,-1.034481829032302
2025,6,2025_06_CLE_PIT,3958.0,CLE,C.Schwesinger,00-0040579,tackle_for_loss,2.0,7.0,,0.0,-0.6117139984853566
2025,6,2025_06_DAL_CAR,2502.0,DAL,M.Liufau,00-0039352,tackle_for_loss,1.0,10.0,,0.0,-1.3044274314306676
2025,6,2025_06_DAL_CAR,3611.0,CAR,T.Wallace,00-0039347,tackle_for_loss,2.0,15.0,,0.0,-1.163262541871518
2025,6,2025_06_DEN_NYJ,2559.0,DEN,A.Singleton,00-0031898,tackle_for_loss,2.0,7.0,,0.0,-0.9375393691007048
2025,6,2025_06_DEN_NYJ,3983.0,DEN,J.Strnad,00-0036428,tackle_for_loss,1.0,10.0,,0.0,-1.353947539406363
2025,6,2025_06_DET_KC,2333.0,KC,D.Tranquill,00-0035262,tackle_for_loss,2.0,8.0,,0.0,-1.3826434107031673
2025,6,2025_06_DET_KC,3150.0,KC,N.Bolton,00-0036621,tackle_for_loss,1.0,10.0,,0.0,-1.1137128504924476
2025,6,2025_06_LAC_MIA,1415.0,LAC,T.Dye,00-0036338,tackle_for_loss,2.0,3.0,,0.0,-1.0014589468482882
2025,6,2025_06_LA_BAL,1211.0,BAL,T.Buchanan,00-0040069,tackle_for_loss,1.0,10.0,,0.0,-0.840008862898685
2025,6,2025_06_LA_BAL,3331.0,LA,S.Dolac,00-0040613,tackle_for_loss,2.0,5.0,,0.0,-1.0332836091984063
2025,6,2025_06_NE_NO,246.0,NO,D.Davis,00-0029607,tackle_for_loss,2.0,4.0,,0.0,-1.5771891945041716
2025,6,2025_06_NE_NO,3345.0,NO,P.Werner,00-0036927,tackle_for_loss,2.0,10.0,,0.0,-1.0900140521116555
2025,6,2025_06_SEA_JAX,3028.0,SEA,D.Thomas,00-0038922,tackle_for_loss,2.0,2.0,,0.0,-1.8639371062163264
2025,6,2025_06_SEA_JAX,3574.0,JAX,F.Oluokun,00-0034413,tackle_for_loss,2.0,4.0,,0.0,-0.9989679895807058
2025,6,2025_06_SF_TB,1627.0,TB,S.Dennis,00-0039049,tackle_for_loss,2.0,3.0,,0.0,-1.2426801931578666
2025,6,2025_06_SF_TB,3142.0,TB,L.David,00-0029562,tackle_for_loss,3.0,11.0,,0.0,-1.8837918038479984
2025,6,2025_06_TEN_LV,1337.0,LV,D.White,00-0035707,tackle_for_loss,3.0,7.0,,0.0,-5.423033153696451
2025,7,2025_07_ATL_SF,703.0,SF,D.Winters,00-0038625,tackle_for_loss,1.0,15.0,,0.0,-0.8798514090012759
2025,7,2025_07_ATL_SF,3200.0,SF,T.Bethune,00-0039435,tackle_for_loss,1.0,10.0,,0.0,-0.8756218219641596
2025,7,2025_07_CAR_NYJ,487.0,NYJ,J.Sherwood,00-0036500,tackle_for_loss,2.0,3.0,,0.0,-0.9074889802141115
2025,7,2025_07_CAR_NYJ,3524.0,NYJ,J.Sherwood,00-0036500,tackle_for_loss,3.0,5.0,,0.0,-3.1745131615316495
2025,7,2025_07_GB_ARI,1735.0,GB,Q.Walker,00-0037074,tackle_for_loss,2.0,15.0,,0.0,-1.0926073212176561
2025,7,2025_07_GB_ARI,3404.0,GB,T.Hopper,00-0039812,tackle_for_loss,1.0,8.0,,0.0,-0.754467454040423
2025,7,2025_07_HOU_SEA,226.0,SEA,D.Thomas,00-0038922,tackle_for_loss,2.0,10.0,,0.0,-1.2554618432186544
2025,7,2025_07_HOU_SEA,3225.0,SEA,E.Jones,00-0036994,tackle_for_loss,1.0,10.0,,0.0,-0.8488683053292334
2025,7,2025_07_HOU_SEA,4945.0,SEA,D.Thomas,00-0038922,tackle_for_loss,2.0,3.0,,0.0,-1.226031277765287
2025,7,2025_07_HOU_SEA,5101.0,HOU,E.Speed,00-0034987,tackle_for_loss,3.0,3.0,,1.0,-0.2655766368843615
2025,7,2025_07_LA_JAX,1117.0,LA,N.Landman,00-0037587,tackle_for_loss,1.0,10.0,,0.0,-0.9044372336938977
2025,7,2025_07_LV_KC,1807.0,LV,E.Roberts,00-0032442,tackle_for_loss,1.0,4.0,,0.0,-1.0733618208323605
2025,7,2025_07_LV_KC,2067.0,LV,D.White,00-0035707,tackle_for_loss,2.0,10.0,,0.0,-1.2095051277428865
2025,7,2025_07_MIA_CLE,1630.0,CLE,C.Schwesinger,00-0040579,tackle_for_loss,1.0,10.0,,0.0,-0.9859359683468938
2025,7,2025_07_MIA_CLE,1782.0,MIA,T.Dodson,00-0035352,tackle_for_loss,3.0,12.0,,0.0,-0.8664251677691936
2025,7,2025_07_MIA_CLE,3406.0,MIA,J.Brooks,00-0036409,tackle_for_loss,1.0,10.0,,0.0,-0.889655314385891
2025,7,2025_07_MIA_CLE,3966.0,CLE,J.Baker,00-0034797,tackle_for_loss,3.0,4.0,,0.0,-2.2780659588752314
2025,7,2025_07_NE_TEN,1166.0,TEN,C.Gray,00-0039858,tackle_for_loss,1.0,10.0,,0.0,-0.8688176702708006
2025,7,2025_07_NO_CHI,1528.0,CHI,T.Edwards,00-0035386,tackle_for_loss,2.0,19.0,,0.0,-0.8263686606660485
2025,7,2025_07_NO_CHI,3371.0,CHI,T.Edmunds,00-0034673,tackle_for_loss,1.0,10.0,,0.0,-1.4282713334541768
2025,7,2025_07_PHI_MIN,1555.0,MIN,E.Wilson,00-0033336,tackle_for_loss,2.0,13.0,,0.0,-1.2588527728803456
2025,7,2025_07_PHI_MIN,2389.0,PHI,N.Dean,00-0037615,tackle_for_loss,1.0,10.0,,0.0,-1.11484358436428
2025,7,2025_07_TB_DET,321.0,DET,J.Campbell,00-0039018,tackle_for_loss,2.0,5.0,,0.0,-1.0152970342896879
2025,7,2025_07_TB_DET,601.0,DET,J.Campbell,00-0039018,tackle_for_loss,3.0,7.0,,0.0,-1.745693298522383
2025,7,2025_07_TB_DET,1182.0,TB,S.Dennis,00-0039049,tackle_for_loss,3.0,5.0,,0.0,-2.5547973876819015
2025,7,2025_07_TB_DET,1669.0,DET,D.Barnes,00-0036964,tackle_for_loss,3.0,5.0,,0.0,-1.7835749255027622
2025,7,2025_07_TB_DET,4236.0,TB,L.David,00-0029562,tackle_for_loss,3.0,7.0,,0.0,-1.2305505257099867
2025,7,2025_07_WAS_DAL,300.0,DAL,K.Murray,00-0036441,tackle_for_loss,2.0,2.0,,0.0,-1.110616337042302
2025,7,2025_07_WAS_DAL,575.0,DAL,K.Murray,00-0036441,tackle_for_loss,2.0,4.0,,0.0,-1.1635548582999036
2025,7,2025_07_WAS_DAL,2170.0,WAS,F.Luvu,00-0034302,tackle_for_loss,1.0,10.0,,0.0,-0.6097515252185985
2025,7,2025_07_WAS_DAL,3985.0,WAS,F.Luvu,00-0034302,tackle_for_loss,2.0,8.0,,0.0,-0.86062720551854
2025,8,2025_08_BUF_CAR,382.0,CAR,T.Wallace,00-0039347,tackle_for_loss,3.0,10.0,,0.0,-1.4534981970066263
2025,8,2025_08_BUF_CAR,937.0,CAR,C.Rozeboom,00-0035942,tackle_for_loss,1.0,10.0,,0.0,-0.9387895123800263
2025,8,2025_08_BUF_CAR,4016.0,CAR,C.Rozeboom,00-0035942,tackle_for_loss,1.0,10.0,,0.0,-0.48787584237288684
2025,8,2025_08_CHI_BAL,342.0,BAL,T.Buchanan,00-0040069,tackle_for_loss,2.0,3.0,,0.0,-1.3684654677053913
2025,8,2025_08_CHI_BAL,740.0,BAL,T.Buchanan,00-0040069,tackle_for_loss,2.0,6.0,,0.0,-0.8242335153045133
2025,8,2025_08_CHI_BAL,2982.0,BAL,J.Hummel,00-0037633,tackle_for_loss,2.0,1.0,,0.0,-1.1291294159600511
2025,8,2025_08_CLE_NE,974.0,NE,J.Tavai,00-0035240,tackle_for_loss,1.0,10.0,,0.0,-0.7747116446262226
2025,8,2025_08_CLE_NE,1541.0,NE,R.Spillane,00-0034720,tackle_for_loss,2.0,10.0,,0.0,-0.8392654515337199
2025,8,2025_08_CLE_NE,2472.0,NE,R.Spillane,00-0034720,tackle_for_loss,2.0,3.0,,0.0,-1.0473468443378806
2025,8,2025_08_CLE_NE,3408.0,CLE,M.Diabate,00-0038711,tackle_for_loss,1.0,10.0,,0.0,-1.0936318399617448
2025,8,2025_08_DAL_DEN,3099.0,DEN,J.Strnad,00-0036428,tackle_for_loss,2.0,8.0,,0.0,-0.978464882588014
2025,8,2025_08_MIA_ATL,178.0,MIA,J.Brooks,00-0036409,tackle_for_loss,2.0,9.0,,0.0,-0.8904520585201681
2025,8,2025_08_MIA_ATL,1110.0,MIA,J.Brooks,00-0036409,tackle_for_loss,1.0,10.0,,0.0,-1.522481325082481
2025,8,2025_08_MIA_ATL,1414.0,MIA,J.Brooks,00-0036409,tackle_for_loss,2.0,3.0,,0.0,-1.4443240182008594
2025,8,2025_08_MIA_ATL,2035.0,ATL,K.Elliss,00-0035316,tackle_for_loss,1.0,10.0,,0.0,-0.9207860049791634
2025,8,2025_08_MIA_ATL,2835.0,ATL,K.Elliss,00-0035316,tackle_for_loss,1.0,10.0,,0.0,-0.8548137304605916
2025,8,2025_08_MIN_LAC,1383.0,MIN,B.Cashman,00-0035276,tackle_for_loss,1.0,10.0,,0.0,-0.8366498297546059
2025,8,2025_08_MIN_LAC,2283.0,MIN,E.Wilson,00-0033336,tackle_for_loss,1.0,10.0,,0.0,-1.1894332037772983
2025,8,2025_08_NYG_PHI,244.0,PHI,Z.Baun,00-0036418,tackle_for_loss,3.0,10.0,,0.0,-1.3946007010526955
2025,8,2025_08_NYG_PHI,550.0,PHI,Z.Baun,00-0036418,tackle_for_loss,1.0,10.0,,0.0,-0.7781381537206471
2025,8,2025_08_NYJ_CIN,426.0,CIN,B.Carter,00-0040157,tackle_for_loss,4.0,1.0,,0.0,-3.5567625830881298
2025,8,2025_08_NYJ_CIN,732.0,NYJ,Qu.Williams,00-0035680,tackle_for_loss,1.0,10.0,,0.0,-1.3771004017908126
2025,8,2025_08_SF_HOU,3358.0,SF,C.Robinson,00-0036728,tackle_for_loss,2.0,12.0,,0.0,-1.1913470985600725
2025,8,2025_08_TB_NO,577.0,TB,S.Dennis,00-0039049,tackle_for_loss,2.0,8.0,,0.0,-2.0183856550138444
2025,8,2025_08_TEN_IND,218.0,TEN,C.Barton,00-0035672,tackle_for_loss,1.0,10.0,,0.0,-1.6396223122137599
2025,8,2025_08_TEN_IND,2292.0,TEN,C.Gray,00-0039858,tackle_for_loss,1.0,10.0,,0.0,-1.3418328524567187
2025,8,2025_08_TEN_IND,3372.0,IND,B.Johnson,00-0036870,tackle_for_loss,1.0,7.0,,0.0,-0.6804863124270923
2025,9,2025_09_BAL_MIA,410.0,MIA,T.Dodson,00-0035352,tackle_for_loss,2.0,1.0,,0.0,-1.1098193939542398
2025,9,2025_09_CAR_GB,2831.0,CAR,C.Rozeboom,00-0035942,tackle_for_loss,1.0,10.0,,0.0,-1.1871395390480757
2025,9,2025_09_DEN_HOU,2103.0,HOU,H.To'oTo'o,00-0038599,tackle_for_loss,2.0,10.0,,0.0,-0.7110001327237114
2025,9,2025_09_DEN_HOU,2734.0,DEN,A.Singleton,00-0031898,tackle_for_loss,2.0,6.0,,0.0,-0.7860130879562348
2025,9,2025_09_DEN_HOU,4229.0,HOU,A.Al-Shaair,00-0035166,tackle_for_loss,1.0,10.0,,0.0,-0.6926571076037362
2025,9,2025_09_JAX_LV,4580.0,JAX,F.Oluokun,00-0034413,tackle_for_loss,1.0,1.0,,0.0,-0.7807519318303093
2025,9,2025_09_KC_BUF,316.0,KC,N.Bolton,00-0036621,tackle_for_loss,1.0,10.0,,0.0,-1.157340953941457
2025,9,2025_09_LAC_TEN,1989.0,LAC,D.Henley,00-0038553,tackle_for_loss,3.0,3.0,,0.0,-1.9242443754337728
